Date,Country/Region,Country_Code,Confirmed,Deaths,New_Cases,New_Deaths,New_Cases_7Day_Avg,Mortality_Rate_%
2020-07-12,Bolivia,BOL,48187,1807,987.0,53.0,1270.0,3.7499740593936126
2020-07-13,Bolivia,BOL,49250,1866,1063.0,59.0,1248.7142857142858,3.7888324873096444
2020-07-14,Bolivia,BOL,50867,1898,1617.0,32.0,1331.7142857142858,3.7312992706469816
2020-07-15,Bolivia,BOL,52218,1942,1351.0,44.0,1319.142857142857,3.71902409130951
2020-07-16,Bolivia,BOL,54156,1984,1938.0,42.0,1434.7142857142858,3.6634906566216117
2020-07-17,Bolivia,BOL,56102,2049,1946.0,65.0,1505.2857142857142,3.652276211186767
2020-07-18,Bolivia,BOL,58138,2106,2036.0,57.0,1562.5714285714287,3.622415631772679
2020-07-19,Bolivia,BOL,59582,2151,1444.0,45.0,1627.857142857143,3.610150716659394
2020-07-20,Bolivia,BOL,60991,2218,1409.0,67.0,1677.2857142857142,3.636602121624502
2020-07-21,Bolivia,BOL,62357,2273,1366.0,55.0,1641.4285714285713,3.6451400805041936
2020-07-22,Bolivia,BOL,64135,2328,1778.0,55.0,1702.4285714285713,3.629843299290559
2020-07-23,Bolivia,BOL,65252,2407,1117.0,79.0,1585.142857142857,3.6887758229632803
2020-07-24,Bolivia,BOL,66456,2473,1204.0,66.0,1479.142857142857,3.7212591790056577
2020-07-25,Bolivia,BOL,68281,2535,1825.0,62.0,1449.0,3.7125994053982807
2020-07-26,Bolivia,BOL,69429,2583,1148.0,48.0,1406.7142857142858,3.72034740526293
2020-07-27,Bolivia,BOL,71181,2647,1752.0,64.0,1455.7142857142858,3.718688975990784
2020-01-22,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-23,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-24,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-25,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-26,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-27,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-28,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-29,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-30,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-01-31,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-01,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-02,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-03,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-04,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-05,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-06,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-07,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-08,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-09,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-10,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-11,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-12,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-13,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-14,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-15,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-16,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-17,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-18,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-19,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-20,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-21,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-22,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-23,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-24,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-25,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-26,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-27,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-28,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-02-29,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-03-01,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-03-02,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-03-03,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-03-04,Bosnia and Herzegovina,BIH,0,0,0.0,0.0,0.0,0.0
2020-03-05,Bosnia and Herzegovina,BIH,2,0,2.0,0.0,0.2857142857142857,0.0
2020-03-06,Bosnia and Herzegovina,BIH,2,0,0.0,0.0,0.2857142857142857,0.0
2020-03-07,Bosnia and Herzegovina,BIH,3,0,1.0,0.0,0.42857142857142855,0.0
2020-03-08,Bosnia and Herzegovina,BIH,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-09,Bosnia and Herzegovina,BIH,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-10,Bosnia and Herzegovina,BIH,5,0,2.0,0.0,0.7142857142857143,0.0
2020-03-11,Bosnia and Herzegovina,BIH,7,0,2.0,0.0,1.0,0.0
2020-03-12,Bosnia and Herzegovina,BIH,11,0,4.0,0.0,1.2857142857142858,0.0
2020-03-13,Bosnia and Herzegovina,BIH,13,0,2.0,0.0,1.5714285714285714,0.0
2020-03-14,Bosnia and Herzegovina,BIH,18,0,5.0,0.0,2.142857142857143,0.0
2020-03-15,Bosnia and Herzegovina,BIH,24,0,6.0,0.0,3.0,0.0
2020-03-16,Bosnia and Herzegovina,BIH,25,0,1.0,0.0,3.142857142857143,0.0
2020-03-17,Bosnia and Herzegovina,BIH,26,0,1.0,0.0,3.0,0.0
2020-03-18,Bosnia and Herzegovina,BIH,38,0,12.0,0.0,4.428571428571429,0.0
2020-03-19,Bosnia and Herzegovina,BIH,63,0,25.0,0.0,7.428571428571429,0.0
2020-03-20,Bosnia and Herzegovina,BIH,89,0,26.0,0.0,10.857142857142858,0.0
2020-03-21,Bosnia and Herzegovina,BIH,93,1,4.0,1.0,10.714285714285714,1.0752688172043012
2020-03-22,Bosnia and Herzegovina,BIH,126,1,33.0,0.0,14.571428571428571,0.7936507936507936
2020-03-23,Bosnia and Herzegovina,BIH,136,1,10.0,0.0,15.857142857142858,0.7352941176470588
2020-03-24,Bosnia and Herzegovina,BIH,166,3,30.0,2.0,20.0,1.8072289156626504
2020-03-25,Bosnia and Herzegovina,BIH,176,3,10.0,0.0,19.714285714285715,1.7045454545454544
2020-03-26,Bosnia and Herzegovina,BIH,191,3,15.0,0.0,18.285714285714285,1.5706806282722512
2020-03-27,Bosnia and Herzegovina,BIH,237,4,46.0,1.0,21.142857142857142,1.6877637130801686
2020-03-28,Bosnia and Herzegovina,BIH,258,5,21.0,1.0,23.571428571428573,1.937984496124031
2020-03-29,Bosnia and Herzegovina,BIH,323,6,65.0,1.0,28.142857142857142,1.8575851393188854
2020-03-30,Bosnia and Herzegovina,BIH,368,10,45.0,4.0,33.142857142857146,2.717391304347826
2020-03-31,Bosnia and Herzegovina,BIH,420,13,52.0,3.0,36.285714285714285,3.0952380952380953
2020-04-01,Bosnia and Herzegovina,BIH,459,13,39.0,0.0,40.42857142857143,2.832244008714597
2020-04-02,Bosnia and Herzegovina,BIH,533,16,74.0,3.0,48.857142857142854,3.0018761726078798
2020-04-03,Bosnia and Herzegovina,BIH,579,17,46.0,1.0,48.857142857142854,2.936096718480138
2020-04-04,Bosnia and Herzegovina,BIH,624,21,45.0,4.0,52.285714285714285,3.3653846153846154
2020-04-05,Bosnia and Herzegovina,BIH,654,23,30.0,2.0,47.285714285714285,3.5168195718654434
2020-04-06,Bosnia and Herzegovina,BIH,674,29,20.0,6.0,43.714285714285715,4.302670623145401
2020-04-07,Bosnia and Herzegovina,BIH,764,33,90.0,4.0,49.142857142857146,4.319371727748691
2020-04-08,Bosnia and Herzegovina,BIH,804,34,40.0,1.0,49.285714285714285,4.228855721393035
2020-04-09,Bosnia and Herzegovina,BIH,858,35,54.0,1.0,46.42857142857143,4.0792540792540795
2020-04-10,Bosnia and Herzegovina,BIH,901,36,43.0,1.0,46.0,3.9955604883462823
2020-04-11,Bosnia and Herzegovina,BIH,946,37,45.0,1.0,46.0,3.9112050739957716
2020-04-12,Bosnia and Herzegovina,BIH,1009,39,63.0,2.0,50.714285714285715,3.865213082259663
2020-04-13,Bosnia and Herzegovina,BIH,1037,39,28.0,0.0,51.857142857142854,3.7608486017357765
2020-04-14,Bosnia and Herzegovina,BIH,1083,40,46.0,1.0,45.57142857142857,3.6934441366574333
2020-04-15,Bosnia and Herzegovina,BIH,1110,41,27.0,1.0,43.714285714285715,3.6936936936936933
2020-04-16,Bosnia and Herzegovina,BIH,1167,43,57.0,2.0,44.142857142857146,3.6846615252784916
2020-04-17,Bosnia and Herzegovina,BIH,1214,46,47.0,3.0,44.714285714285715,3.789126853377265
2020-04-18,Bosnia and Herzegovina,BIH,1268,47,54.0,1.0,46.0,3.7066246056782335
2020-04-19,Bosnia and Herzegovina,BIH,1285,48,17.0,1.0,39.42857142857143,3.735408560311284
2020-04-20,Bosnia and Herzegovina,BIH,1309,49,24.0,1.0,38.857142857142854,3.7433155080213902
2020-04-21,Bosnia and Herzegovina,BIH,1342,51,33.0,2.0,37.0,3.8002980625931446
2020-04-22,Bosnia and Herzegovina,BIH,1368,53,26.0,2.0,36.857142857142854,3.874269005847953
2020-04-23,Bosnia and Herzegovina,BIH,1413,54,45.0,1.0,35.142857142857146,3.821656050955414
2020-04-24,Bosnia and Herzegovina,BIH,1421,55,8.0,1.0,29.571428571428573,3.870513722730472
2020-04-25,Bosnia and Herzegovina,BIH,1486,57,65.0,2.0,31.142857142857142,3.835800807537012
2020-04-26,Bosnia and Herzegovina,BIH,1516,59,30.0,2.0,33.0,3.891820580474934
2020-04-27,Bosnia and Herzegovina,BIH,1565,60,49.0,1.0,36.57142857142857,3.8338658146964857
2020-04-28,Bosnia and Herzegovina,BIH,1585,63,20.0,3.0,34.714285714285715,3.974763406940063
2020-04-29,Bosnia and Herzegovina,BIH,1677,65,92.0,2.0,44.142857142857146,3.875968992248062
2020-04-30,Bosnia and Herzegovina,BIH,1757,69,80.0,4.0,49.142857142857146,3.927148548662493
2020-05-01,Bosnia and Herzegovina,BIH,1781,70,24.0,1.0,51.42857142857143,3.9303761931499155
2020-05-02,Bosnia and Herzegovina,BIH,1839,72,58.0,2.0,50.42857142857143,3.915171288743882
2020-05-03,Bosnia and Herzegovina,BIH,1857,77,18.0,5.0,48.714285714285715,4.14647280560043
2020-05-04,Bosnia and Herzegovina,BIH,1926,78,69.0,1.0,51.57142857142857,4.049844236760125
2020-05-05,Bosnia and Herzegovina,BIH,1946,79,20.0,1.0,51.57142857142857,4.059609455292908
2020-05-06,Bosnia and Herzegovina,BIH,1987,86,41.0,7.0,44.285714285714285,4.3281328636134875
2020-05-07,Bosnia and Herzegovina,BIH,2027,90,40.0,4.0,38.57142857142857,4.440059200789344
2020-05-08,Bosnia and Herzegovina,BIH,2070,98,43.0,8.0,41.285714285714285,4.734299516908213
2020-05-09,Bosnia and Herzegovina,BIH,2090,102,20.0,4.0,35.857142857142854,4.8803827751196165
2020-05-10,Bosnia and Herzegovina,BIH,2117,107,27.0,5.0,37.142857142857146,5.054322153991498
2020-05-11,Bosnia and Herzegovina,BIH,2141,113,24.0,6.0,30.714285714285715,5.277907519850538
2020-05-12,Bosnia and Herzegovina,BIH,2158,117,17.0,4.0,30.285714285714285,5.421686746987952
2020-05-13,Bosnia and Herzegovina,BIH,2181,120,23.0,3.0,27.714285714285715,5.502063273727647
2020-05-14,Bosnia and Herzegovina,BIH,2218,122,37.0,2.0,27.285714285714285,5.500450856627593
2020-05-15,Bosnia and Herzegovina,BIH,2236,128,18.0,6.0,23.714285714285715,5.724508050089446
2020-05-16,Bosnia and Herzegovina,BIH,2267,129,31.0,1.0,25.285714285714285,5.69033965593295
2020-05-17,Bosnia and Herzegovina,BIH,2290,133,23.0,4.0,24.714285714285715,5.807860262008734
2020-05-18,Bosnia and Herzegovina,BIH,2304,133,14.0,0.0,23.285714285714285,5.772569444444445
2020-05-19,Bosnia and Herzegovina,BIH,2321,134,17.0,1.0,23.285714285714285,5.773373545885394
2020-05-20,Bosnia and Herzegovina,BIH,2338,136,17.0,2.0,22.428571428571427,5.816937553464499
2020-05-21,Bosnia and Herzegovina,BIH,2350,140,12.0,4.0,18.857142857142858,5.957446808510639
2020-05-22,Bosnia and Herzegovina,BIH,2372,141,22.0,1.0,19.428571428571427,5.944350758853288
2020-05-23,Bosnia and Herzegovina,BIH,2391,141,19.0,0.0,17.714285714285715,5.897114178168131
2020-05-24,Bosnia and Herzegovina,BIH,2401,144,10.0,3.0,15.857142857142858,5.99750104123282
2020-05-25,Bosnia and Herzegovina,BIH,2406,146,5.0,2.0,14.571428571428571,6.068162926018288
2020-05-26,Bosnia and Herzegovina,BIH,2416,149,10.0,3.0,13.571428571428571,6.167218543046358
2020-05-27,Bosnia and Herzegovina,BIH,2435,151,19.0,2.0,13.857142857142858,6.201232032854209
2020-05-28,Bosnia and Herzegovina,BIH,2462,153,27.0,2.0,16.0,6.214459788789601
2020-05-29,Bosnia and Herzegovina,BIH,2485,153,23.0,0.0,16.142857142857142,6.156941649899396
2020-05-30,Bosnia and Herzegovina,BIH,2494,153,9.0,0.0,14.714285714285714,6.134723336006416
2020-05-31,Bosnia and Herzegovina,BIH,2510,153,16.0,0.0,15.571428571428571,6.095617529880478
2020-06-01,Bosnia and Herzegovina,BIH,2524,154,14.0,1.0,16.857142857142858,6.101426307448494
2020-06-02,Bosnia and Herzegovina,BIH,2535,157,11.0,3.0,17.0,6.193293885601578
2020-06-03,Bosnia and Herzegovina,BIH,2551,157,16.0,0.0,16.571428571428573,6.1544492355938845
2020-06-04,Bosnia and Herzegovina,BIH,2594,159,43.0,2.0,18.857142857142858,6.129529683885891
2020-06-05,Bosnia and Herzegovina,BIH,2606,159,12.0,0.0,17.285714285714285,6.101304681504221
2020-06-06,Bosnia and Herzegovina,BIH,2606,159,0.0,0.0,16.0,6.101304681504221
2020-06-07,Bosnia and Herzegovina,BIH,2606,159,0.0,0.0,13.714285714285714,6.101304681504221
2020-06-08,Bosnia and Herzegovina,BIH,2704,160,98.0,1.0,25.714285714285715,5.9171597633136095
2020-06-09,Bosnia and Herzegovina,BIH,2728,160,24.0,0.0,27.571428571428573,5.865102639296188
2020-06-10,Bosnia and Herzegovina,BIH,2775,161,47.0,1.0,32.0,5.801801801801801
2020-06-11,Bosnia and Herzegovina,BIH,2832,161,57.0,0.0,34.0,5.68502824858757
2020-06-12,Bosnia and Herzegovina,BIH,2893,163,61.0,2.0,41.0,5.634289664707916
2020-06-13,Bosnia and Herzegovina,BIH,2893,163,0.0,0.0,41.0,5.634289664707916
2020-06-14,Bosnia and Herzegovina,BIH,2893,163,0.0,0.0,41.0,5.634289664707916
2020-06-15,Bosnia and Herzegovina,BIH,3040,165,147.0,2.0,48.0,5.427631578947369
2020-06-16,Bosnia and Herzegovina,BIH,3085,168,45.0,3.0,51.0,5.445705024311183
2020-06-17,Bosnia and Herzegovina,BIH,3141,168,56.0,0.0,52.285714285714285,5.348615090735435
2020-06-18,Bosnia and Herzegovina,BIH,3174,168,33.0,0.0,48.857142857142854,5.293005671077505
2020-06-19,Bosnia and Herzegovina,BIH,3273,169,99.0,1.0,54.285714285714285,5.1634586006721666
2020-06-20,Bosnia and Herzegovina,BIH,3273,169,0.0,0.0,54.285714285714285,5.1634586006721666
2020-06-21,Bosnia and Herzegovina,BIH,3273,169,0.0,0.0,54.285714285714285,5.1634586006721666
2020-06-22,Bosnia and Herzegovina,BIH,3525,171,252.0,2.0,69.28571428571429,4.851063829787234
2020-06-23,Bosnia and Herzegovina,BIH,3588,172,63.0,1.0,71.85714285714286,4.793756967670011
2020-06-24,Bosnia and Herzegovina,BIH,3676,173,88.0,1.0,76.42857142857143,4.706202393906421
2020-06-25,Bosnia and Herzegovina,BIH,3796,175,120.0,2.0,88.85714285714286,4.610115911485774
2020-06-26,Bosnia and Herzegovina,BIH,3935,178,139.0,3.0,94.57142857142857,4.523506988564168
2020-06-27,Bosnia and Herzegovina,BIH,3935,178,0.0,0.0,94.57142857142857,4.523506988564168
2020-06-28,Bosnia and Herzegovina,BIH,3935,178,0.0,0.0,94.57142857142857,4.523506988564168
2020-06-29,Bosnia and Herzegovina,BIH,4325,184,390.0,6.0,114.28571428571429,4.254335260115607
2020-06-30,Bosnia and Herzegovina,BIH,4453,186,128.0,2.0,123.57142857142857,4.176959353245004
2020-07-01,Bosnia and Herzegovina,BIH,4606,188,153.0,2.0,132.85714285714286,4.081632653061225
2020-07-02,Bosnia and Herzegovina,BIH,4788,189,182.0,1.0,141.71428571428572,3.9473684210526314
2020-07-03,Bosnia and Herzegovina,BIH,4962,191,174.0,2.0,146.71428571428572,3.84925433293027
2020-07-04,Bosnia and Herzegovina,BIH,4962,191,0.0,0.0,146.71428571428572,3.84925433293027
2020-07-05,Bosnia and Herzegovina,BIH,4962,191,0.0,0.0,146.71428571428572,3.84925433293027
2020-07-06,Bosnia and Herzegovina,BIH,5458,199,496.0,8.0,161.85714285714286,3.646024184683034
2020-07-07,Bosnia and Herzegovina,BIH,5621,207,163.0,8.0,166.85714285714286,3.6826187511119017
2020-07-08,Bosnia and Herzegovina,BIH,5869,209,248.0,2.0,180.42857142857142,3.561083659907991
2020-07-09,Bosnia and Herzegovina,BIH,6086,214,217.0,5.0,185.42857142857142,3.5162668419323038
2020-07-10,Bosnia and Herzegovina,BIH,6402,216,316.0,2.0,205.71428571428572,3.373945641986879
2020-07-11,Bosnia and Herzegovina,BIH,6719,219,317.0,3.0,251.0,3.2594136032147643
2020-07-12,Bosnia and Herzegovina,BIH,6877,221,158.0,2.0,273.57142857142856,3.213610586011342
2020-07-13,Bosnia and Herzegovina,BIH,6981,226,104.0,5.0,217.57142857142858,3.237358544621115
2020-07-14,Bosnia and Herzegovina,BIH,6981,226,0.0,0.0,194.28571428571428,3.237358544621115
2020-07-15,Bosnia and Herzegovina,BIH,7411,235,430.0,9.0,220.28571428571428,3.170962083389556
2020-07-16,Bosnia and Herzegovina,BIH,7681,240,270.0,5.0,227.85714285714286,3.1245931519333423
2020-07-17,Bosnia and Herzegovina,BIH,7908,245,227.0,5.0,215.14285714285714,3.0981284774911484
2020-07-18,Bosnia and Herzegovina,BIH,8161,246,253.0,1.0,206.0,3.0143364783727487
2020-07-19,Bosnia and Herzegovina,BIH,8340,249,179.0,3.0,209.0,2.985611510791367
2020-07-20,Bosnia and Herzegovina,BIH,8479,255,139.0,6.0,214.0,3.0074301214765895
2020-07-21,Bosnia and Herzegovina,BIH,8787,264,308.0,9.0,258.0,3.00443837487197
2020-07-22,Bosnia and Herzegovina,BIH,9115,268,328.0,4.0,243.42857142857142,2.9402084476138235
2020-07-23,Bosnia and Herzegovina,BIH,9462,274,347.0,6.0,254.42857142857142,2.8957937011202706
2020-07-24,Bosnia and Herzegovina,BIH,9767,280,305.0,6.0,265.57142857142856,2.866796355073206
2020-07-25,Bosnia and Herzegovina,BIH,9767,280,0.0,0.0,229.42857142857142,2.866796355073206
2020-07-26,Bosnia and Herzegovina,BIH,9767,280,0.0,0.0,203.85714285714286,2.866796355073206
2020-07-27,Bosnia and Herzegovina,BIH,10498,294,731.0,14.0,288.42857142857144,2.8005334349399886
2020-01-22,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-23,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-24,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-25,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-26,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-27,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-28,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-29,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-30,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-01-31,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-01,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-02,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-03,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-04,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-05,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-06,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-07,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-08,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-09,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-10,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-11,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-12,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-13,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-14,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-15,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-16,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-17,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-18,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-19,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-20,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-21,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-22,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-23,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-24,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-25,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-26,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-27,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-28,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-02-29,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-01,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-02,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-03,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-04,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-05,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-06,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-07,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-08,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-09,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-10,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-11,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-12,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-13,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-14,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-15,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-16,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-17,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-18,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-19,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-20,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-21,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-22,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-23,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-24,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-25,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-26,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-27,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-28,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-29,Botswana,BWA,0,0,0.0,0.0,0.0,0.0
2020-03-30,Botswana,BWA,3,0,3.0,0.0,0.42857142857142855,0.0
2020-03-31,Botswana,BWA,4,1,1.0,1.0,0.5714285714285714,25.0
2020-04-01,Botswana,BWA,4,1,0.0,0.0,0.5714285714285714,25.0
2020-04-02,Botswana,BWA,4,1,0.0,0.0,0.5714285714285714,25.0
2020-04-03,Botswana,BWA,4,1,0.0,0.0,0.5714285714285714,25.0
2020-04-04,Botswana,BWA,4,1,0.0,0.0,0.5714285714285714,25.0
2020-04-05,Botswana,BWA,6,1,2.0,0.0,0.8571428571428571,16.666666666666664
2020-04-06,Botswana,BWA,6,1,0.0,0.0,0.42857142857142855,16.666666666666664
2020-04-07,Botswana,BWA,6,1,0.0,0.0,0.2857142857142857,16.666666666666664
2020-04-08,Botswana,BWA,6,1,0.0,0.0,0.2857142857142857,16.666666666666664
2020-04-09,Botswana,BWA,13,1,7.0,0.0,1.2857142857142858,7.6923076923076925
2020-04-10,Botswana,BWA,13,1,0.0,0.0,1.2857142857142858,7.6923076923076925
2020-04-11,Botswana,BWA,13,1,0.0,0.0,1.2857142857142858,7.6923076923076925
2020-04-12,Botswana,BWA,13,1,0.0,0.0,1.0,7.6923076923076925
2020-04-13,Botswana,BWA,13,1,0.0,0.0,1.0,7.6923076923076925
2020-04-14,Botswana,BWA,13,1,0.0,0.0,1.0,7.6923076923076925
2020-04-15,Botswana,BWA,13,1,0.0,0.0,1.0,7.6923076923076925
2020-04-16,Botswana,BWA,15,1,2.0,0.0,0.2857142857142857,6.666666666666667
2020-04-17,Botswana,BWA,15,1,0.0,0.0,0.2857142857142857,6.666666666666667
2020-04-18,Botswana,BWA,15,1,0.0,0.0,0.2857142857142857,6.666666666666667
2020-04-19,Botswana,BWA,20,1,5.0,0.0,1.0,5.0
2020-04-20,Botswana,BWA,20,1,0.0,0.0,1.0,5.0
2020-04-21,Botswana,BWA,20,1,0.0,0.0,1.0,5.0
2020-04-22,Botswana,BWA,22,1,2.0,0.0,1.2857142857142858,4.545454545454546
2020-04-23,Botswana,BWA,22,1,0.0,0.0,1.0,4.545454545454546
2020-04-24,Botswana,BWA,22,1,0.0,0.0,1.0,4.545454545454546
2020-04-25,Botswana,BWA,22,1,0.0,0.0,1.0,4.545454545454546
2020-04-26,Botswana,BWA,22,1,0.0,0.0,0.2857142857142857,4.545454545454546
2020-04-27,Botswana,BWA,22,1,0.0,0.0,0.2857142857142857,4.545454545454546
2020-04-28,Botswana,BWA,23,1,1.0,0.0,0.42857142857142855,4.3478260869565215
